,genre,artist,album,song,lyrics
2015,Hip-Hop,Ella Fitzgerald,Miscellaneous ,Aren't You Kind Of Glad We Did ,"Ella Fitzgerald
Miscellaneous
Aren't You Kind Of Glad We Did
Oh, it really wasn't my intention
To disregard convention
It was just an impulse
That had to be obeyed.

Though it seems convention we've been scorning
I'll still not go in mourning
Though my reputation
Is blemished, I'm afraid.

With just one kiss
What heaven, what rapture, what bliss

Honestly, I thought you wouldn't.
Naturally, you thought you couldn't.
And probably we shouldn't.
But aren't you kind of glad we did?

Actually, it all was blameless.
Nevertheless, they'll call it shameless
So let's keep the lady nameless
But aren't you kind of glad we did?

Socially, I'll be an outcast
Obviously, we dined alone
On my good name there will be doubt cast
With never a sign of any chaperone.

No matter how they may construe it
Whether or not, we have to rue it
Whatever made us do it
Say, aren't you kind of glad we did?

(instrumental bridge)

Whatever made us do it
Say, aren't you kind of glad we did?"
2016,Hip-Hop,Ella Fitzgerald,Miscellaneous ,April in Paris ,"April in Paris, chestnuts in blossom
Holiday tables under the trees
April in Paris, this is a feeling
No one can ever reprise

I never knew the charm of spring
Never met it face to face
I never new my heart could sing
Never missed a warm embrace

Till April in Paris, whom can I run to?
What have you done to my heart?

April in Paris, chestnuts in blossom
Holiday tables under the trees
April in Paris, this is a feeling
No one can ever reprise

I never knew the charm of spring
Never met it face to face
I never new my heart could sing
Never missed a warm embrace

Till April in Paris, whom can I run to?
What have you done to my?

One more time

April in Paris, chestnuts in blossom
April in Paris

Just one more time

April in Paris, chestnuts in blossom
April in Paris"
2017,Hip-Hop,Ella Fitzgerald,Miscellaneous ,Azure ,"Drifting, dreaming
In an azure mood
Stardust gleaming
Through my solitude

Here in my seclusion
You're a blue illusion
While I'm in this azure interlude
I'm not wanted, I'm so all alone

Always haunted
By the dreams I own
But though I'm tormented
I must be contented

Drifting, dreaming
In an azure mood
Drifting, dreaming
In an azure mood
Drifting, dreaming
In an azure mood"
2018,Hip-Hop,Ella Fitzgerald,Miscellaneous ,As Long As I Live ,"Maybe I can't live to love you as long as I want to
Life isn't long enough baby but I can love you as long as I live
Maybe I can't give you diamonds and things like I want to
But I can promise you, baby, I'm gonna want to as long as I live

I never cared but now I'm scared, I won't live long enough
That's why I wear my rubbers when it rains
And eat an apple every day then see the doctor anyway

What if I can't live to love you as long as I want to
Long as I promise you, baby, I'm gonna love you as long I live

I'll even wear long underwear when winter breezes blow
I'm gonna take good care of me because
A sneeze or two might mean the flu and that would never never do

What if I can't live to love you as long as I want to
Long as I promise you, baby, I'm gonna love you as long I live"
2019,Hip-Hop,Ella Fitzgerald,Miscellaneous ,Autumn in New York ,"Autumn in New York
Why does it seem so inviting
Autumn in New York
It spells the thrill of first nighting

Glittering crowds
And shimmering clouds
In canyons of steel
They're making me feel, I'm home

It's autumn in New York
That brings the promise of new love
Autumn in New York
Is often mingled with pain

Dreamers with empty hands
They sigh for exotic lands
It's autumn in New York
It's good to live it again

Lovers that bless the dark
On the benches in central park
Greet autumn in New York
It's good to live it again

Autumn in New York
It's good to live it again"
2020,Hip-Hop,Ella Fitzgerald,Miscellaneous ,"Bess, You Is My Woman Now ","Ella Fitzgerald
Miscellaneous
Bess, You Is My Woman Now
Porgy:
Bess, you is my woman now,
you is, you is!
An' you mus' laugh an' sing an' dance
for two instead of one.
Want no wrinkle on yo' brow,
Nohow,
Because de sorrow of de past is all done done
Oh, Bess, my Bess!

Bess:
Porgy, I's yo' woman now,
I is, I is!
An' I ain't never goin' nowhere 'less you shares de fun.
Dere's no wrinkle on my brow,
Nohow,
But I ain't goin'! You hear me sayin',
If you ain' goin', wid you I'm stayin'!

Porgy, I's yo' woman now!
I's yours forever -
Mornin' time an' evenin' time an'
summer time an' winter time.

Porgy:
Mornin' time an' evenin' time an'
summer time an' winter time.
Bess, you got yo' man.

Bess, you is my woman now and forever.*
Dis life is jes' begun,
Bess, we two is one
Now an' forever.
Oh, bess, don't min' dose women.
You got yo' Porgy.
I knows you means it,
I seen it in yo' eyes, Bess.
We'll go swingin'
Through de years a-singin'.

Bess:
Mornin' time an' evenin' time an'
summer time an' winter time.

Porgy:
Mornin' time an' evenin' time an'
summer time an' winter time.

Bess:
Oh, my Porgy, my man, Porgy.

Porgy: [simultaneously] My bess, my Bess.

Bess: From dis minute I'm tellin' you, I keep dis vow: Porgy, I's yo'
woman now.

Porgy: [simultaneously]
From dis minute I'm tellin' you, I keep dis vow:
Oh, my Bessie, we's happy now. We is one now.

*Sung as Bess repeats her part from 'Porgy, I's yo' woman now...'
through 'I's yours forever -'"
2021,Hip-Hop,Ella Fitzgerald,Miscellaneous ,Bewitched ,"After one whole quart of brandy
Like a daisy, I'm awake
With no Bromo-Seltzer handy
I don't even shake

Men are not a new sensation
I've done pretty well I think
But this half-pint imitation
Put me on the blink

I'm wild again, beguiled again
A simpering, whimpering child again
Bewitched, bothered and bewildered - am I

Couldn't sleep and wouldn't sleep
When love came and told me, I shouldn't sleep
Bewitched, bothered and bewildered - am I

Lost my heart, but what of it
He is cold I agree
He can laugh, but I love it
Although the laugh's on me

I'll sing to him, each spring to him
And long, for the day when I'll cling to him
Bewitched, bothered and bewildered - am I

He's a fool and don't I know it
But a fool can have his charms
I'm in love and don't I show it
Like a babe in arms

Love's the same old sad sensation
Lately I've not slept a wink
Since this half-pint imitation
Put me on the blink

I've sinned a lot, I'm mean a lot
But I'm like sweet seventeen a lot
Bewitched, bothered and bewildered - am I

I'll sing to him, each spring to him
And worship the trousers that cling to him
Bewitched, bothered and bewildered - am I

When he talks, he is seeking
Words to get, off his chest
Horizontally speaking, he's at his very best

Vexed again, perplexed again
Thank God, I can be oversexed again
Bewitched, bothered and bewildered - am I

Wise at last, my eyes at last
Are cutting you down to your size at last
Bewitched, bothered and bewildered - no more

Burned a lot, but learned a lot
And now you are broke, so you earned a lot
Bewitched, bothered and bewildered - no more

Couldn't eat, was dispeptic
Life was so hard to bear
Now my heart's antiseptic
Since you moved out of there

Romance, finis. Your chance, finis
Those ants that invaded my pants, finis
Bewitched, bothered and bewildered no more"
2022,Hip-Hop,Ella Fitzgerald,Miscellaneous ,Bli-Blip ,"Bli-blip
Bli-blip

My love to you I bring
On account of you can sing
Bli-blip, Bobby, flam, flam, flam
Hit the yaddle oddle bayou

My love for you is true
On account of you can do
Bli-blip, Bobby, flam, flam, flam
Hit the yaddle oddle bayou

My poor heart, gives a start
Like a jitterbug, just won't stop
Mix your crooning, with my spooning
And let me blow my top, mop

Your love to me, I've sworn
On account of mine is y'orn
Bli-blip, Bobby, flam, flam, flam
Hit the yaddle oddle bayou

My poor heart, gives a start
Like a jitterbug, just won't stop
So mix your crooning, with my spooning
And let me blow my top, mop

Your love to me, I've sworn
On account of mine is y'orn
Bli-blip, Bobby, flam, flam, flam
Hit the yaddle oddle bayou"
2023,Hip-Hop,Ella Fitzgerald,Miscellaneous ,Blue Moon ,"Blue moon
You saw me standing alone
Without a dream in my heart
Without a love of my own

Blue moon
You knew just what I was there for
You heard me saying a prayer for
Someone I really could care for

And then there suddenly appeared before me
The only one my arms will ever hold
I heard somebody whisper, ""Please adore me""
And when I looked the moon had turned to gold

Blue moon
Now I'm no longer alone
Without a dream in my heart
Without a love of my own

And then there suddenly appeared before me
The only one my arms will ever hold
I heard somebody whisper, ""Please adore me""
And when I looked the moon had turned to gold

Blue moon
Now I'm no longer alone
Without a dream in my heart
Without a love of my own"
2025,Hip-Hop,Ella Fitzgerald,Miscellaneous ,Boy! What Love Has Done To Me! ,"Ella Fitzgerald
Miscellaneous
Boy! What Love Has Done To Me!
I fetch his slippers, fill up the pipe he smokes
I cook the kippers, laugh at his oldest jokes
Yet here I anchor, I might have had a banker
Boy! what love has done to me

His nature's funny, quarrelsome half the time
And as for money, he hasn't got a dime
And here's the joker, I might have had a broker
Boy! what love has done to me

When a guy looks my way
Does he get emphatic, say he gets dramatic?
I just wanna fly 'way
But if I left him I'd be all at sea

I'm just a slavey, life is a funny thing
He's got the gravy, I got a wedding ring
And still I love him, there's nobody above him
Boy! what love has done to me

His brains are minus,
Never a thought in sight
And yet his highness
Lectures me day and night;
Oh where was my sense
To sign that wedding licence?
Boy! What love has done to me!

My life he's wrecking, bet you could find him now
Out somewhere necking somebody else's frau
You get to know life when married to a low life
Boy! what love has done to me

I can't hold my head up
The butcher, the baker, oh no he's a faker
Brother I am fed up
But if I left him he'd be up a tree

Where will it wind up, I don't know where I'm at
I make my mind up, I oughta leave him flat
But I have grown so, I love that dirty so-and-so
Boy! what love has done to me."
2026,Hip-Hop,Ella Fitzgerald,Miscellaneous ,Boy Wanted ,"Ella Fitzgerald
Miscellaneous
Boy Wanted
Verse:
I've just finished writing an advertisement
Calling for a boy.
No half-hearted Romeo or flirt is meant;
That's the kind I'd not employ.
Though anybody interested can apply,
He must know a thing to qualify.
For instance:

Refrain 1:
Teddy:
He must be able to dance.
he must make life a romance.
I said a boy wanted,
One who can smile;
Boy wanted,
Lovable style.
He must be tender and true,
And he must know how to woo.
I know we'll get acquainted mighty soon,
Out in a garden 'neath a harvest moon;
And if he proves to be the right little laddie,
I'll make him glad
He'll answer my ad!

Refrain 2:
Toots:
To be the boy of my choice,
He needn't own a Rolls Royce.
The kind of boy wanted*
Needn't have gold;
Boy wanted,
Mustn't be cold.
If he has oodles of charm,
I'll even life on a farm.
if he fits into my picture of a home,
I'll be so nice he'll never have to roam.**
Yes, if he proves to be the right little laddie,
I'll make him glad
He answered my ad.

Refrain 3:
Babe:
He must like musical shows,
And he must wear snappy clothes.
Yes, that is my story,
And to it I'll stick;
There's no glory
In having a hick.
He must know how to say ""Yes!""***
When I look at a new dress.
Oh, I'll be ready when the right one calls,
And I'll start vamping him until he falls;
And if he subsidises me, oh, sweet daddy!
I'll make him glad
He answered my ad!

Refrain 4:
Bunny:
The movies he must avoid,
He'll know his Nietzsche and Freud.
I said a boy wanted,
One who knows books;
Boy wanted
Needn't have looks.
He must be such a saint,
But, Oh! he dassent say 'ain't.'

I don't care if his bankroll totals naught,
For we can live on love and food for thought.
If he's a scholar, when I see him I'll holler,
'My lad, I'm glad
You answered my ad!'

*Alternative version of this line: 'The sort of boy wanted'
** Alternative version of this line: 'I'll be so nice he'll never care
to roam'
*** Alternative version of refrain 3, lines 7-8:
'And so his boots mustn't squeak;
And he must love like a sheik.'

Primrose Version:
Verse:
I've just finished writing an advertisement
Calling for a boy.
No half-hearted Romeo or flirt is meant;
That's the kind I won't employ.
Though anybody interested can apply,
He must know a thing to qualify.
For instance:

Refrain 1:
To have a ghost of a chance,
He must be able to dance.
The sort of boy wanted
Must have a smile
Boy wanted,
Lovable style.
He must be tender and true,
And if he knows what to do,
I think I'll learn to love him very soon;
I'll want him morning, night and afternoon.
So if you know of one who's wanting employment,
Just tell him that
I'm wanting a boy!

Refrain 2:
To be the boy of my choice,
He's got to own a Rolls Royce.
He must be quite reckless
Buying me things:
Pearl necklace,
Diamond rings.
He must be ready to pay
A dozen bills ev'ry day.
I'll simply smothing him with tender care
If I could find a multimillionaire.
So if you could seen one dining at the Savoy-oh!
Just tell him
I'm wanting a boy!

Refrain 3:
I won't have anyone small,
He must be handsome and tall.
I said a boy wanted,
Beautifully dressed;
Boy wanted,
Trousers well pressed.
He must have wonderful eyes;
He must wear wonderful ties.
I want a boy who'll always look as though
He's only just come out of Savile Row.
So if some Paris wants a Helen of Troy-oh!
Just tell him that
I'm wanting a boy."
